"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2025-01-01 ~ 2025-12-31"
"실거래구분 : 오피스텔(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"4619","전남광주통합특별시 북구 각화동","608","0608","0000","각화 센트럴파크 서희스타힐스","월세","68.6100","202504","24","2,000","65","16","2020"," ","202505~202705","신규","-","",""
"4620","전남광주통합특별시 무안군 삼향읍 남악리","2088","2088","0000","(2088)","월세","57.7500","202504","24","300","40","4","2010","남악2로74번가길 4-5","202505~202605","신규","-","",""
"4621","전남광주통합특별시 무안군 삼향읍 남악리","2250","2250","0000","도휘에드가8차오피스텔","전세","31.0900","202504","24","8,500","0","10","2019","대죽동로16번길 25","202506~202706","갱신","-","8,500","0"
"4622","전남광주통합특별시 광산구 지죽동","764","0764","0000","광산엘리체 레이크시티","전세","84.9600","202504","24","15,000","0","14","2022","용동길63번길 31","202505~202705","신규","-","",""
"4623","전남광주통합특별시 서구 쌍촌동","948-33","0948","0033","(948-33)","전세","27.0000","202504","24","11,000","0","5","2020","상무대로 975","202506~202706","갱신","-","11,000","0"
"4624","전남광주통합특별시 서구 농성동","417-36","0417","0036","어반센트럴","월세","49.4900","202504","24","3,000","73","9","2021","죽봉대로 62","202506~202606","신규","-","",""
"4625","전남광주통합특별시 광산구 쌍암동","676-3","0676","0003","첨단센트럴파크2차","월세","49.2400","202504","24","1,000","65","3","2018","첨단중앙로170번길 87","202505~202705","신규","-","",""
"4626","전남광주통합특별시 서구 화정동","23-37","0023","0037","유탑유블레스","월세","27.0800","202504","24","300","38","5","2013","내방로 349","202506~202605","신규","-","",""
"4627","전남광주통합특별시 동구 대인동","148-1","0148","0001","영무 파라드 주상복합","전세","24.9000","202504","24","9,200","0","3","2019","구성로194번길 15-10","202505~202705","신규","-","",""
"4628","전남광주통합특별시 무안군 삼향읍 남악리","2233","2233","0000","도휘에드가9차오피스텔","월세","31.2500","202504","24","500","48","7","2019","대죽동로 40","202506~202606","신규","-","",""
"4629","전남광주통합특별시 서구 풍암동","1106-1","1106","0001","캐슬온리뷰","월세","30.6800","202504","24","300","60","10","2018","회재로 1050","202504~202510","신규","-","",""
"4630","전남광주통합특별시 순천시 조례동","1593-3","1593","0003","(1593-3)","전세","23.9400","202504","24","4,000","0","4","2008","장선배기1길 28","202504~202704","신규","-","",""
"4631","전남광주통합특별시 북구 신안동","499-5","0499","0005","용봉·신안 태성아름진","전세","84.9600","202504","24","16,686","0","3","2019","무등로 115","202504~202707","갱신","-","16,686","0"
"4632","전남광주통합특별시 광산구 월계동","872-4","0872","0004","더허브","월세","30.0000","202504","24","1,000","53","13","2020","임방울대로800번길 11-10","202504~202604","신규","-","",""
"4633","전남광주통합특별시 서구 농성동","256-1","0256","0001","농성동 영무예다음","월세","59.9600","202504","24","2,000","68","9","2021","상무대로1147번길 7","202505~202705","신규","-","",""
"4634","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202504","24","300","40","9","2015","상야3길 8","202504~202604","신규","-","",""
"4635","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202504","24","300","40","11","2015","상야3길 8","202504~202604","신규","-","",""
"4636","전남광주통합특별시 목포시 상동","1148-1","1148","0001","초원오피스텔","월세","41.0000","202504","23","300","40","9","2002","원형서로 42","202504~202704","신규","-","",""
"4637","전남광주통합특별시 광산구 하남동","506-11","0506","0011","예미지 파크힐스","월세","29.8800","202504","23","500","60","15","2022","하남산단1번로 61","202505~202605","신규","-","",""
"4638","전남광주통합특별시 광산구 우산동","1576-5","1576","0005","에드가리움","전세","61.5400","202504","23","13,000","0","3","2017"," ","202505~202705","신규","-","",""
"4639","전남광주통합특별시 서구 농성동","417-18","0417","0018","골든힐스타워","전세","22.2300","202504","23","4,300","0","2","2015","죽봉대로78번길 10","202505~202705","신규","-","",""
"4640","전남광주통합특별시 서구 농성동","417-18","0417","0018","골든힐스타워","월세","22.2300","202504","23","300","35","12","2015","죽봉대로78번길 10","202504~202604","신규","-","",""
"4641","전남광주통합특별시 서구 치평동","1230","1230","0000","상무 대라수 오피스텔","전세","20.5400","202504","23","10,000","0","9","2023","시청로 60","202506~202706","신규","-","",""
"4642","전남광주통합특별시 서구 치평동","1210-3","1210","0003","샌트럴시티오피스텔","월세","31.6100","202504","23","100","60","8","2016","시청로 77","202504~202604","신규","-","",""
"4643","전남광주통합특별시 여수시 웅천동","1702-1","1702","0001","웅천자이더스위트","월세","166.0400","202504","23","5,000","240","32","2022","웅천남1로 8","202505~202705","신규","-","",""
"4644","전남광주통합특별시 무안군 삼향읍 남악리","1473","1473","0000","남악 삼일파라뷰","전세","76.2100","202504","23","18,061","0","16","2020","남악4로 92","202504~202612","신규","-","",""
"4645","전남광주통합특별시 무안군 삼향읍 남악리","2624","2624","0000","남악센트레빌리버파크","전세","59.7100","202504","23","13,200","0","11","2019","남악로250번길 60","202506~202706","신규","-","",""
"4646","전남광주통합특별시 무안군 삼향읍 남악리","2116","2116","0000","남악도휘에드가5차오피스텔","월세","59.2800","202504","23","100","60","5","2015"," ","202505~202508","신규","-","",""
"4647","전남광주통합특별시 북구 각화동","608","0608","0000","각화 센트럴파크 서희스타힐스","월세","68.6100","202504","23","2,000","70","24","2020"," ","202505~202610","신규","-","",""
"4648","전남광주통합특별시 나주시 빛가람동","190-1","0190","0001","토담휴로스2차","월세","44.7000","202504","23","500","55","7","2014","상야1길 8","202505~202605","신규","-","",""
"4649","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","전세","57.5800","202504","23","10,000","0","12","2015","상야3길 8","202505~202705","신규","-","",""
"4650","전남광주통합특별시 목포시 석현동","1170-2","1170","0002","스타팰리스(1170-2)","월세","34.5000","202504","22","500","32","7","2011","석현로 18","202505~202605","신규","-","",""
"4651","전남광주통합특별시 북구 양산동","796","0796","0000","유탑 유블레스 스카이뷰","전세","84.3100","202504","22","17,000","0","24","2019","하서로 384","202508~202802","신규","-","",""
"4652","전남광주통합특별시 동구 금남로4가","79-1","0079","0001","로머스파크","월세","29.8000","202504","22","500","55","24","2021"," ","202507~202607","신규","-","",""
"4653","전남광주통합특별시 광산구 하남동","506-11","0506","0011","예미지 파크힐스","월세","22.0000","202504","22","500","40","7","2022","하남산단1번로 61","202504~202604","신규","-","",""
"4654","전남광주통합특별시 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.4800","202504","22","300","38","12","2015"," ","202505~202604","신규","-","",""
"4655","전남광주통합특별시 나주시 빛가람동","279-4","0279","0004","광주전남혁신도시 포레루체오피스텔","월세","26.4800","202504","22","300","38","11","2015"," ","202505~202605","신규","-","",""
"4656","전남광주통합특별시 남구 주월동","1328","1328","0000","남구주월 골드클래스 어반시티","전세","65.0900","202504","22","18,000","0","13","2021"," ","202505~202705","신규","-","",""
"4657","전남광주통합특별시 무안군 삼향읍 남악리","2624","2624","0000","남악센트레빌리버파크","전세","84.7300","202504","22","14,500","0","9","2019","남악로250번길 60","202506~202706","신규","-","",""
"4658","전남광주통합특별시 무안군 삼향읍 남악리","2624","2624","0000","남악센트레빌리버파크","전세","84.7300","202504","22","15,400","0","11","2019","남악로250번길 60","202505~202705","신규","-","",""
"4659","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.4200","202504","22","300","40","7","2014","상야2길 7","202504~202604","갱신","-","300","38"
"4660","전남광주통합특별시 나주시 빛가람동","200","0200","0000","중흥에스-클래스메가티움2차","월세","28.4200","202504","22","300","40","7","2015","상야3길 8","202504~202604","신규","-","",""
"4661","전남광주통합특별시 북구 신용동","860","0860","0000","첨단2지구 대성베르힐","월세","49.1200","202504","22","16,900","5","11","2021","첨단연신로 100","202505~202905","신규","-","",""
"4662","전남광주통합특별시 목포시 석현동","1170-24","1170","0024","스타팰리스(1170-24)","월세","34.5000","202504","22","500","32","4","2011","석현로 18-1","202505~202605","신규","-","",""
"4663","전남광주통합특별시 보성군 보성읍 원봉리","5-20","0005","0020","성암해그린","월세","32.4900","202504","22","500","35","7","2013","현충로 12","202505~202604","신규","-","",""
"4664","전남광주통합특별시 무안군 삼향읍 남악리","1476","1476","0000","남악 유탑유블레스900","월세","28.2400","202504","22","300","38","5","2014","후광대로 330","202504~202604","신규","-","",""
"4665","전남광주통합특별시 목포시 상동","1115-6","1115","0006","평화광장 모아엘가 비스타","전세","29.9400","202504","22","7,800","0","14","2024","평화로 2","202407~202607","신규","-","",""
"4666","전남광주통합특별시 목포시 석현동","1170-24","1170","0024","스타팰리스(1170-24)","월세","34.5000","202504","22","500","32","2","2011","석현로 18-1","202505~202605","신규","-","",""
"4667","전남광주통합특별시 목포시 석현동","1170-23","1170","0023","스타팰리스(1170-23)","월세","34.5000","202504","22","500","32","7","2011","석현로 18-2","202505~202605","신규","-","",""
"4668","전남광주통합특별시 광산구 쌍암동","694-74","0694","0074","윤진리안채","월세","29.9800","202504","22","500","50","4","2017","첨단강변로99번길 21","202504~202604","신규","-","",""
"4669","전남광주통합특별시 서구 치평동","1230","1230","0000","상무 대라수 오피스텔","전세","20.5400","202504","22","9,000","0","19","2023","시청로 60","202505~202705","신규","-","",""
"4670","전남광주통합특별시 무안군 삼향읍 남악리","2624","2624","0000","남악센트레빌리버파크","전세","84.7300","202504","21","15,100","0","8","2019","남악로250번길 60","202505~202705","신규","-","",""
"4671","전남광주통합특별시 광산구 쌍암동","694-108","0694","0108","로얄스타파크 한국아델리움","전세","52.3900","202504","21","16,000","0","9","2023","첨단강변로 77","202504~202604","갱신","-","16,000","0"
"4672","전남광주통합특별시 서구 농성동","417-10","0417","0010","센트럴 광천 더 퍼스트 오피스텔","전세","29.0400","202504","21","10,000","0","15","2022","죽봉대로66번길 13","202505~202705","신규","-","",""
"4673","전남광주통합특별시 북구 오치동","856-12","0856","0012","선일사랑채","월세","84.8300","202504","21","9,500","40","7","2022","서하로183번길 50","202505~202705","신규","-","",""
"4674","전남광주통합특별시 광산구 하남동","506-11","0506","0011","예미지 파크힐스","전세","55.9400","202504","21","16,000","0","9","2022","하남산단1번로 61","202504~202704","신규","-","",""
"4675","전남광주통합특별시 나주시 빛가람동","197","0197","0000","중흥에스-클래스메가티움1차","월세","28.4200","202504","21","300","40","10","2014","상야2길 7","202504~202604","신규","-","",""
