"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-01-01 ~ 2024-12-31"
"실거래구분 : 단독다가구(전월세)"
"주소구분 : 지번주소"
"시도 : 전남광주통합특별시"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","도로조건","계약면적(㎡)","전월세구분","계약년월","계약일","보증금(만원)","월세금(만원)","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"6056","전남광주통합특별시 서구 풍암동","1***","12m미만","90.00","월세","202405","25","500","70","","풍암2로57번길","202405~202605","신규","-","","","단독다가구"
"6057","전남광주통합특별시 광산구 소촌동","5**","8m미만","76.00","월세","202405","25","200","48","1996","송정공원로","202406~202606","신규","-","","","단독다가구"
"6058","전남광주통합특별시 광양시 광양읍 덕례리","1***","8m미만","26.00","월세","202405","25","100","40","2015","예구5길","202405~202505","신규","-","","","단독다가구"
"6059","전남광주통합특별시 광산구 하남동","8**","8m미만","22.50","월세","202405","25","300","40","2021","고봉로125번안길","-","-","-","","","단독다가구"
"6060","전남광주통합특별시 북구 운암동","3**","12m미만","49.58","월세","202405","25","500","60","","서암대로42번길","202405~202505","신규","-","","","단독다가구"
"6061","전남광주통합특별시 북구 운암동","1***","8m미만","17.05","월세","202405","25","200","38","2021","서강로","202406~202412","신규","-","","","단독다가구"
"6062","전남광주통합특별시 서구 금호동","8**","12m미만","39.67","전세","202405","25","5,500","0","2012","화개중앙로16번길","202406~202506","신규","-","","","단독다가구"
"6063","전남광주통합특별시 서구 쌍촌동","9**","8m미만","29.75","월세","202405","25","50","35","2011","상무대로935번길","202405~202505","신규","-","","","단독다가구"
"6064","전남광주통합특별시 북구 신안동","4**","12m미만","27.30","월세","202405","25","200","30","2014","서암대로131번길","202406~202506","신규","-","","","단독다가구"
"6065","전남광주통합특별시 서구 내방동","8**","12m미만","27.00","월세","202405","25","200","30","2011","월드컵4강로198번길","202406~202505","신규","-","","","단독다가구"
"6066","전남광주통합특별시 광산구 월계동","8**","12m미만","30.00","월세","202405","25","200","43","","첨단내촌로70번길","202405~202505","신규","-","","","단독다가구"
"6067","전남광주통합특별시 서구 치평동","1***","12m미만","26.00","월세","202405","25","200","40","2014","시청서편로4번길","202405~202411","신규","-","","","단독다가구"
"6068","전남광주통합특별시 광산구 산정동","9**","8m미만","17.70","월세","202405","25","200","40","2022","산정로5번길","202405~202605","신규","-","","","단독다가구"
"6069","전남광주통합특별시 광산구 소촌동","5**","8m미만","66.12","월세","202405","25","200","38","","송정공원로","202406~202606","신규","-","","","단독다가구"
"6070","전남광주통합특별시 남구 양림동","3**","8m미만","78.21","월세","202405","25","300","30","","백서로","202405~202605","신규","-","","","단독다가구"
"6071","전남광주통합특별시 동구 남동","4*","8m미만","26.40","월세","202405","25","300","35","2017","문화전당로16번길","202405~202411","신규","-","","","단독다가구"
"6072","전남광주통합특별시 서구 쌍촌동","1***","12m미만","33.00","월세","202405","25","200","30","","상일로42번길","202405~202505","신규","-","","","단독다가구"
"6073","전남광주통합특별시 남구 월산동","1***","8m미만","29.32","월세","202405","25","500","62","","군분로82번길","202405~202505","신규","-","","","단독다가구"
"6074","전남광주통합특별시 동구 서석동","1**","8m미만","21.71","월세","202405","25","200","31","2011","백서로153번길","202405~202505","신규","-","","","단독다가구"
"6075","전남광주통합특별시 북구 중흥동","2**","12m미만","19.43","전세","202405","25","6,000","0","","서방로19번길","-","-","-","","","단독다가구"
"6076","전남광주통합특별시 서구 양동","4**","8m미만","109.89","전세","202405","25","12,000","0","1977","발산로","202406~202606","신규","-","","","단독다가구"
"6077","전남광주통합특별시 서구 양동","4**","8m미만","109.89","전세","202405","25","12,000","0","","발산로","202406~202606","신규","-","","","단독다가구"
"6078","전남광주통합특별시 여수시 여서동","9**","8m미만","22.74","월세","202405","25","200","45","","여서동7길","202405~202505","신규","-","","","단독다가구"
"6079","전남광주통합특별시 순천시 연향동","1***","12m미만","40.00","월세","202405","25","300","40","","율산1길","202405~202505","갱신","사용","300","40","단독다가구"
"6080","전남광주통합특별시 순천시 조례동","8**","12m미만","74.92","월세","202405","25","2,000","50","","비봉길","202406~202606","신규","-","","","단독다가구"
"6081","전남광주통합특별시 순천시 조례동","1***","12m미만","30.00","월세","202405","24","200","35","2019","유동1길","202405~202505","신규","-","","","단독다가구"
"6082","전남광주통합특별시 나주시 남외동","3*","8m미만","229.00","월세","202405","24","200","15","","학생운동길","202405~202705","신규","-","","","단독다가구"
"6083","전남광주통합특별시 북구 신안동","4**","12m미만","25.00","월세","202405","24","100","22","1996","서양로","202405~202505","신규","-","","","단독다가구"
"6084","전남광주통합특별시 서구 금호동","9**","12m미만","27.71","월세","202405","24","200","35","2013","화개1로1번길","202405~202505","신규","-","","","단독다가구"
"6085","전남광주통합특별시 목포시 용해동","3**","8m미만","69.26","전세","202405","24","2,000","0","","양을산길","202405~202905","갱신","사용","2,000","0","단독다가구"
"6086","전남광주통합특별시 무안군 삼향읍 남악리","1***","12m미만","63.59","전세","202405","24","7,000","0","2012","남악5로52번길","202405~202602","갱신","-","7,000","0","단독다가구"
"6087","전남광주통합특별시 영광군 영광읍 신하리","8**","12m미만","40.00","월세","202405","24","300","38","2012","대하길3길","202405~202505","신규","-","","","단독다가구"
"6088","전남광주통합특별시 여수시 화양면 나진리","2**","8m미만","129.24","월세","202405","24","200","10","2015","소장길","202405~202505","신규","-","","","단독다가구"
"6089","전남광주통합특별시 북구 신용동","8**","12m미만","30.00","월세","202405","24","300","40","2014","첨단연신로108번길","202405~202505","신규","-","","","단독다가구"
"6090","전남광주통합특별시 장흥군 대덕읍 연정리","3**","12m미만","10.00","월세","202405","24","100","30","1985","대대로","202405~202505","신규","-","","","단독다가구"
"6091","전남광주통합특별시 순천시 해룡면 신대리","2***","12m미만","29.00","월세","202405","24","200","45","","송산4길","202406~202505","신규","-","","","단독다가구"
"6092","전남광주통합특별시 순천시 풍덕동","8**","12m미만","34.25","전세","202405","24","4,000","0","2011","하풍동길","202406~202606","신규","-","","","단독다가구"
"6093","전남광주통합특별시 남구 월산동","1***","8m미만","57.00","월세","202405","24","300","35","1995","회재로1249번길","202405~202605","신규","-","","","단독다가구"
"6094","전남광주통합특별시 남구 월산동","9**","12m미만","25.55","전세","202405","24","9,000","0","2003","금화로456번길","202406~202606","신규","-","","","단독다가구"
"6095","전남광주통합특별시 남구 월산동","9**","12m미만","29.24","전세","202405","24","9,500","0","2021","금화로441번길","202406~202606","신규","-","","","단독다가구"
"6096","전남광주통합특별시 남구 월산동","9**","12m미만","18.51","월세","202405","24","500","55","2023","군분로130번길","202405~202505","신규","-","","","단독다가구"
"6097","전남광주통합특별시 북구 연제동","*","12m미만","26.62","월세","202405","24","300","41","2022","연양로28번길","202405~202505","신규","-","","","단독다가구"
"6098","전남광주통합특별시 광산구 산정동","9**","8m미만","36.68","월세","202405","24","300","51","","산정로5번길","202405~202505","신규","-","","","단독다가구"
"6099","전남광주통합특별시 서구 쌍촌동","5**","12m미만","36.00","월세","202405","24","300","55","2005","운천로154번길","202405~202505","신규","-","","","단독다가구"
"6100","전남광주통합특별시 서구 쌍촌동","1***","12m미만","20.93","월세","202405","24","300","55","","월드컵4강로164번길","202405~202505","신규","-","","","단독다가구"
"6101","전남광주통합특별시 광양시 광양읍 덕례리","1***","8m미만","36.00","월세","202405","24","100","35","2016","예구길","202405~202505","신규","-","","","단독다가구"
"6102","전남광주통합특별시 북구 용봉동","1***","12m미만","25.00","월세","202405","24","200","43","2022","저불로70번길","202405~202505","신규","-","","","단독다가구"
"6103","전남광주통합특별시 북구 용봉동","1***","8m미만","133.74","월세","202405","24","100","26","2000","반룡로6번길","202406~202506","신규","-","","","단독다가구"
"6104","전남광주통합특별시 서구 풍암동","1***","12m미만","30.00","월세","202405","24","200","24","2002","풍암신흥로62번길","202405~202505","신규","-","","","단독다가구"
"6105","전남광주통합특별시 북구 양산동","7**","12m미만","44.77","월세","202405","24","200","30","","양산택지로37번길","202405~202505","신규","-","","","단독다가구"
"6106","전남광주통합특별시 남구 서동","1**","8m미만","118.47","전세","202405","24","5,000","0","1977","서당골길","202405~202605","갱신","-","5,000","0","단독다가구"
"6107","전남광주통합특별시 순천시 해룡면 신대리","2***","12m미만","30.00","월세","202405","24","200","38","2016","송산4길","202406~202506","신규","-","","","단독다가구"
"6108","전남광주통합특별시 광산구 수완동","1***","12m미만","29.00","월세","202405","24","200","30","2015","수완로10번길","202406~202506","신규","-","","","단독다가구"
"6109","전남광주통합특별시 남구 봉선동","5**","8m미만","35.10","월세","202405","24","500","28","2015","제석로80번길","202405~202605","신규","-","","","단독다가구"
"6110","전남광주통합특별시 북구 오치동","1***","12m미만","28.00","월세","202405","24","200","28","2018","송월로20번길","202405~202505","신규","-","","","단독다가구"
"6111","전남광주통합특별시 남구 봉선동","5**","8m미만","34.70","월세","202405","24","500","35","2015","제석로80번길","202405~202605","갱신","-","500","35","단독다가구"
"6112","전남광주통합특별시 목포시 용당동","1***","12m미만","49.86","월세","202405","23","300","35","1988","산정로142번길","202406~202606","신규","-","","","단독다가구"
